,unidad_academica,nro_inscripcion,sexo,nacionalidad,fecha_nac_alumno,fecha_egr_sec
3299,FCEQN,FCEQN-7806,1,1.0,1994,2013
3300,FCEQN,FCEQN-8505,1,1.0,1997,2014
3301,FCEQN,FCEQN-8506,2,1.0,1994,2011
3302,FCEQN,FCEQN-8515,1,1.0,1994,2014
3303,FCEQN,FCEQN-7419,2,1.0,1977,2013
3304,FCEQN,FCEQN-8517,2,1.0,1996,2014
3305,FCEQN,FCEQN-8518,2,1.0,1996,2014
3306,FCEQN,FCEQN-8519,2,1.0,1996,2014
3307,FCEQN,FCEQN-8520,2,1.0,1995,2014
3308,FCEQN,FCEQN-8521,1,1.0,1996,2011
3309,FCEQN,FCEQN-8491,2,1.0,1997,2014
3310,FCEQN,FCEQN-8494,2,1.0,1996,2014
3311,FCEQN,FCEQN-8495,2,1.0,1997,2014
3312,FCEQN,FCEQN-8496,2,1.0,1989,2008
3313,FCEQN,FCEQN-8523,2,1.0,1997,2011
3314,FCEQN,FCEQN-8524,2,1.0,1996,2011
3315,FCEQN,FCEQN-8526,1,1.0,1997,2011
3316,FCEQN,FCEQN-8529,1,1.0,1997,2011
3317,FCEQN,FCEQN-8531,1,1.0,1995,2011
3318,FCEQN,FCEQN-8532,2,1.0,1997,2011
3319,FCEQN,FCEQN-8533,1,1.0,1997,2011
3320,FCEQN,FCEQN-8534,2,1.0,1997,2011
3321,FCEQN,FCEQN-8536,1,1.0,1995,2011
3322,FCEQN,FCEQN-8537,2,1.0,1992,2011
3323,FCEQN,FCEQN-8538,1,1.0,1997,2011
3324,FCEQN,FCEQN-8539,2,1.0,1997,2014
3325,FCEQN,FCEQN-8540,1,2.0,1997,2011
3326,FCEQN,FCEQN-8542,2,1.0,1992,2011
3327,FCEQN,FCEQN-8512,2,1.0,1997,2014
3328,FCEQN,FCEQN-8513,2,1.0,1995,2014
3329,FCEQN,FCEQN-8514,1,1.0,1990,2007
3330,FCEQN,FCEQN-8543,1,1.0,1996,2014
3331,FCEQN,FCEQN-8544,2,1.0,1997,2014
3332,FCEQN,FCEQN-8522,1,1.0,1997,2014
3333,FCEQN,FCEQN-8545,2,1.0,1996,2014
3334,FCEQN,FCEQN-8546,2,1.0,1997,2014
3335,FCEQN,FCEQN-8547,2,1.0,1997,2014
3336,FCEQN,FCEQN-8488,1,1.0,1991,2011
3337,FCEQN,FCEQN-8548,1,1.0,1996,2014
3338,FCEQN,FCEQN-8549,2,1.0,1994,2014
3339,FCEQN,FCEQN-8550,2,1.0,1994,2014
3340,FCEQN,FCEQN-8552,2,1.0,1996,2014
3341,FCEQN,FCEQN-8553,1,1.0,1985,2004
3342,FCEQN,FCEQN-8555,1,1.0,1993,2010
3343,FCEQN,FCEQN-8556,2,1.0,1996,2011
3344,FCEQN,FCEQN-8557,1,1.0,1997,2011
3345,FCEQN,FCEQN-8559,1,1.0,1995,2011
3346,FCEQN,FCEQN-8561,1,1.0,1996,2011
3347,FCEQN,FCEQN-8568,1,1.0,1996,2014
3348,FCEQN,FCEQN-8573,2,1.0,1997,2011
3349,FCEQN,FCEQN-8574,2,1.0,1997,2011
3350,FCEQN,FCEQN-8578,2,1.0,1996,2011
3351,FCEQN,FCEQN-8583,2,1.0,1997,2011
3352,FCEQN,FCEQN-8584,1,1.0,1997,2014
3353,FCEQN,FCEQN-8585,1,1.0,1995,2011
3354,FCEQN,FCEQN-8586,2,1.0,1997,2011
3355,FCEQN,FCEQN-8587,1,1.0,1995,2011
3356,FCEQN,FCEQN-8589,1,1.0,1991,2011
3357,FCEQN,FCEQN-8591,1,1.0,1994,2011
3358,FCEQN,FCEQN-8592,1,1.0,1996,2011
3359,FCEQN,FCEQN-8594,2,1.0,1991,2011
3360,FCEQN,FCEQN-8596,1,1.0,1995,2011
3361,FCEQN,FCEQN-6832,1,1.0,1995,2011
3362,FCEQN,FCEQN-8599,1,1.0,1972,2011
3363,FCEQN,FCEQN-8600,2,1.0,1997,2011
3364,FCEQN,FCEQN-8601,2,1.0,1996,2011
3365,FCEQN,FCEQN-8603,1,1.0,1996,2014
3366,FCEQN,FCEQN-8607,1,1.0,1996,2014
3367,FCEQN,FCEQN-8610,1,1.0,1991,2011
3368,FCEQN,FCEQN-8612,2,1.0,1997,2014
3369,FCEQN,FCEQN-8614,2,1.0,1989,2011
3370,FCEQN,FCEQN-8615,1,1.0,1996,2011
3371,FCEQN,FCEQN-8616,2,1.0,1995,2011
3372,FCEQN,FCEQN-8617,1,1.0,1994,2011
3373,FCEQN,FCEQN-8620,1,1.0,1995,2011
3374,FCEQN,FCEQN-8621,1,1.0,1995,2011
3375,FCEQN,FCEQN-8623,1,1.0,1986,2011
3376,FCEQN,FCEQN-8624,2,1.0,1996,2011
3377,FCEQN,FCEQN-8625,2,1.0,1996,2014
3378,FCEQN,FCEQN-7369,2,1.0,1996,2014
3379,FCEQN,FCEQN-8626,2,1.0,1996,2014
3380,FCEQN,FCEQN-8622,2,1.0,1997,2014
3381,FCEQN,FCEQN-8618,1,1.0,1980,1998
3382,FCEQN,FCEQN-8629,1,1.0,1996,2014
3383,FCEQN,FCEQN-8631,1,1.0,1994,2013
3384,FCEQN,FCEQN-8632,2,1.0,1997,2014
3385,FCEQN,FCEQN-8633,1,1.0,1997,2014
3386,FCEQN,FCEQN-8634,2,1.0,1996,2014
3387,FCEQN,FCEQN-7089,1,1.0,1994,2012
3388,FCEQN,FCEQN-8636,1,2.0,1996,2014
3389,FCEQN,FCEQN-8638,2,1.0,1997,2014
3390,FCEQN,FCEQN-8606,2,1.0,1995,2013
3391,FCEQN,FCEQN-8605,2,1.0,1996,2014
3392,FCEQN,FCEQN-8604,2,1.0,1997,2014
3393,FCEQN,FCEQN-8639,2,1.0,1996,2013
3394,FCEQN,FCEQN-8641,2,1.0,1997,2011
3395,FCEQN,FCEQN-8643,1,1.0,1994,2011
3396,FCEQN,FCEQN-8642,2,1.0,1994,2012
3397,FCEQN,FCEQN-8645,2,1.0,1997,2014
3398,FCEQN,FCEQN-8640,2,1.0,1996,2014
3399,FCEQN,FCEQN-8647,1,2.0,1995,2014
3400,FCEQN,FCEQN-8649,2,1.0,1996,2014
3401,FCEQN,FCEQN-8637,2,1.0,1997,2014
3402,FCEQN,FCEQN-8635,1,1.0,1994,2014
3403,FCEQN,FCEQN-8650,1,1.0,1994,2011
3404,FCEQN,FCEQN-7922,1,1.0,1994,2013
3405,FCEQN,FCEQN-8651,2,1.0,1997,2014
3406,FCEQN,FCEQN-8652,2,1.0,1997,2014
3407,FCEQN,FCEQN-8630,2,1.0,1995,2013
3408,FCEQN,FCEQN-8031,1,1.0,1995,2011
3409,FCEQN,FCEQN-8653,1,1.0,1997,2014
3410,FCEQN,FCEQN-8654,2,1.0,1996,2014
3411,FCEQN,FCEQN-8655,1,1.0,1992,2011
3412,FCEQN,FCEQN-8656,2,1.0,1997,2011
3413,FCEQN,FCEQN-8659,2,1.0,1996,2011
3414,FCEQN,FCEQN-8660,1,1.0,1996,2011
3415,FCEQN,FCEQN-8665,2,1.0,1981,2011
3416,FCEQN,FCEQN-5772,2,1.0,1987,2005
3417,FCEQN,FCEQN-8666,1,1.0,1996,2014
3418,FCEQN,FCEQN-8667,2,1.0,1994,2013
3419,FCEQN,FCEQN-8668,2,1.0,1996,2014
3420,FCEQN,FCEQN-8669,2,1.0,1983,2002
3421,FCEQN,FCEQN-8671,2,1.0,1995,2014
3422,FCEQN,FCEQN-8672,2,1.0,1964,1986
3423,FCEQN,FCEQN-8673,2,1.0,1995,2013
3424,FCEQN,FCEQN-8675,1,1.0,1996,2014
3425,FCEQN,FCEQN-8677,2,1.0,1997,2011
3426,FCEQN,FCEQN-8680,2,2.0,1991,2011
3427,FCEQN,FCEQN-8682,2,1.0,1996,2014
3428,FCEQN,FCEQN-8681,2,1.0,1989,2008
3429,FCEQN,FCEQN-8679,2,1.0,1996,2014
3430,FCEQN,FCEQN-8678,2,1.0,1995,2014
3431,FCEQN,FCEQN-7473,1,1.0,1977,1995
3432,FCEQN,FCEQN-8676,2,1.0,1996,2014
3433,FCEQN,FCEQN-8664,2,1.0,1997,2014
3434,FCEQN,FCEQN-8566,1,1.0,1991,2009
3435,FCEQN,FCEQN-8565,1,1.0,1995,2012
3436,FCEQN,FCEQN-8564,1,1.0,1997,2014
3437,FCEQN,FCEQN-8562,1,1.0,1995,2014
3438,FCEQN,FCEQN-8560,2,1.0,1997,2014
3439,FCEQN,FCEQN-8663,2,1.0,1984,2002
3440,FCEQN,FCEQN-8662,1,1.0,1996,2014
3441,FCEQN,FCEQN-8558,2,1.0,1991,2014
3442,FCEQN,FCEQN-8590,1,1.0,1996,2014
3443,FCEQN,FCEQN-8683,1,1.0,1996,2011
3444,FCEQN,FCEQN-8588,2,1.0,1995,2013
3445,FCEQN,FCEQN-8685,2,1.0,1997,2014
3446,FCEQN,FCEQN-8535,2,1.0,1997,2011
3447,FCEQN,FCEQN-8487,2,1.0,1997,2014
3448,FCEQN,FCEQN-8455,2,2.0,1995,2013
3449,FCEQN,FCEQN-8686,1,1.0,1997,2011
3450,FCEQN,FCEQN-8661,2,1.0,1997,2014
3451,FCEQN,FCEQN-8572,2,1.0,1996,2014
3452,FCEQN,FCEQN-8454,1,1.0,1994,2014
3453,FCEQN,FCEQN-8527,2,1.0,1996,2011
3454,FCEQN,FCEQN-8530,1,1.0,1994,2011
3455,FCEQN,FCEQN-8687,1,1.0,1997,2014
3456,FCEQN,FCEQN-8480,1,1.0,1996,2014
3457,FCEQN,FCEQN-8479,2,1.0,1997,2014
3458,FCEQN,FCEQN-8478,1,1.0,1996,2014
3459,FCEQN,FCEQN-8477,2,1.0,1996,2013
3460,FCEQN,FCEQN-8476,2,1.0,1995,2012
3461,FCEQN,FCEQN-8475,1,1.0,1993,2013
3462,FCEQN,FCEQN-8474,2,1.0,1996,2014
3463,FCEQN,FCEQN-8473,2,1.0,1994,2011
3464,FCEQN,FCEQN-8525,2,1.0,1989,2011
3465,FCEQN,FCEQN-8472,1,1.0,1997,2014
3466,FCEQN,FCEQN-8471,1,1.0,1962,2014
3467,FCEQN,FCEQN-8469,2,1.0,1996,2014
3468,FCEQN,FCEQN-8468,2,1.0,1997,2014
3469,FCEQN,FCEQN-8658,1,1.0,1988,2011
3470,FCEQN,FCEQN-8657,1,1.0,1997,2011
3471,FCEQN,FCEQN-8466,2,1.0,1997,2014
3472,FCEQN,FCEQN-8462,1,1.0,1994,2012
3473,FCEQN,FCEQN-7661,2,2.0,1988,2012
3474,FCEQN,FCEQN-8688,1,1.0,1995,2013
3475,FCEQN,FCEQN-8689,2,1.0,1997,2014
3476,FCEQN,FCEQN-8447,2,1.0,1996,2014
3477,FCEQN,FCEQN-8598,2,1.0,1991,2011
3478,FCEQN,FCEQN-8440,2,1.0,1996,2014
3479,FCEQN,FCEQN-8439,1,1.0,1995,2014
3480,FCEQN,FCEQN-8582,1,1.0,1997,2014
3481,FCEQN,FCEQN-8580,1,1.0,1997,2014
3482,FCEQN,FCEQN-8581,1,1.0,203,2014
3483,FCEQN,FCEQN-8597,2,1.0,1996,2011
3484,FCEQN,FCEQN-8579,2,1.0,1994,2014
3485,FCEQN,FCEQN-8577,2,1.0,1997,2014
3486,FCEQN,FCEQN-8576,2,1.0,1987,2004
3487,FCEQN,FCEQN-8575,1,1.0,1996,2014
3488,FCEQN,FCEQN-8595,1,1.0,1984,2011
3489,FCEQN,FCEQN-8690,2,1.0,1997,2014
3490,FCEQN,FCEQN-8437,2,1.0,1997,2014
3491,FCEQN,FCEQN-8569,1,1.0,1995,2014
3492,FCEQN,FCEQN-8593,2,1.0,1995,2011
3493,FCEQN,FCEQN-8435,2,1.0,1997,2014
3494,FCEQN,FCEQN-8691,1,1.0,1996,2014
3495,FCEQN,FCEQN-8628,2,1.0,1996,2014
3496,FCEQN,FCEQN-8627,1,1.0,1997,2014
3497,FCEQN,FCEQN-8428,1,1.0,1994,2013
3498,FCEQN,FCEQN-8427,1,1.0,1997,2014
3499,FCEQN,FCEQN-8426,2,1.0,1997,2014
3500,FCEQN,FCEQN-8425,2,1.0,1997,2014
3501,FCEQN,FCEQN-8421,1,1.0,1996,2012
3502,FCEQN,FCEQN-7690,2,1.0,1993,2010
3503,FCEQN,FCEQN-8419,1,1.0,1994,2014
3504,FCEQN,FCEQN-8416,1,1.0,1996,2014
3505,FCEQN,FCEQN-7719,2,1.0,1994,2011
3506,FCEQN,FCEQN-8692,1,1.0,1994,2013
3507,FCEQN,FCEQN-7735,2,1.0,1995,2013
3508,FCEQN,FCEQN-8693,2,1.0,1996,2011
3509,FCEQN,FCEQN-8409,2,1.0,1996,2014
3510,FCEQN,FCEQN-8401,1,1.0,1997,2014
3511,FCEQN,FCEQN-8413,1,1.0,1997,2014
3512,FCEQN,FCEQN-8398,1,1.0,1996,2014
3513,FCEQN,FCEQN-8397,2,1.0,1996,2014
3514,FCEQN,FCEQN-8694,2,1.0,1996,2014
3515,FCEQN,FCEQN-8236,2,1.0,1995,2014
3516,FCEQN,FCEQN-8235,1,1.0,1993,2012
3517,FCEQN,FCEQN-8234,2,1.0,1995,2014
3518,FCEQN,FCEQN-8695,2,1.0,1996,2013
3519,FCEQN,FCEQN-8696,1,1.0,1996,2014
3520,FCEQN,FCEQN-8697,1,1.0,1997,2014
3521,FCEQN,FCEQN-8700,1,1.0,1994,2012
3522,FCEQN,FCEQN-8701,1,1.0,1996,2014
3523,FCEQN,FCEQN-8702,2,1.0,1997,2014
3524,FCEQN,FCEQN-8703,2,1.0,1997,2014
3525,FCEQN,FCEQN-8704,2,1.0,1996,2014
3526,FCEQN,FCEQN-8705,1,1.0,1997,2014
3527,FCEQN,FCEQN-8706,2,1.0,1993,2011
3528,FCEQN,FCEQN-8707,2,1.0,1997,2014
3529,FCEQN,FCEQN-8708,2,1.0,1997,2014
3530,FCEQN,FCEQN-8709,1,1.0,1994,2013
3531,FCEQN,FCEQN-8711,1,1.0,1993,2014
3532,FCEQN,FCEQN-8712,1,1.0,1993,2011
3533,FCEQN,FCEQN-8710,2,1.0,1996,2014
3534,FCEQN,FCEQN-8713,1,1.0,1986,2014
3535,FCEQN,FCEQN-8714,1,1.0,1995,2013
3536,FCEQN,FCEQN-8715,2,1.0,1996,2014
3537,FCEQN,FCEQN-8717,2,1.0,1997,2014
3538,FCEQN,FCEQN-8718,2,1.0,1997,2014
3539,FCEQN,FCEQN-8719,2,1.0,1996,2011
3540,FCEQN,FCEQN-8720,1,1.0,1996,2011
3541,FCEQN,FCEQN-8723,2,1.0,1995,2011
3542,FCEQN,FCEQN-8724,2,1.0,1996,2011
3543,FCEQN,FCEQN-8725,1,1.0,1995,2011
3544,FCEQN,FCEQN-8729,2,1.0,1996,2011
3545,FCEQN,FCEQN-8731,2,1.0,1986,2011
3546,FCEQN,FCEQN-8732,2,1.0,1995,2014
3547,FCEQN,FCEQN-8231,2,1.0,1993,2011
3548,FCEQN,FCEQN-8733,2,1.0,1997,2014
3549,FCEQN,FCEQN-6319,1,2.0,1990,2011
3550,FCEQN,FCEQN-8734,2,1.0,1997,2014
3551,FCEQN,FCEQN-8735,1,1.0,1997,2014
3552,FCEQN,FCEQN-8225,2,1.0,1995,2014
3553,FCEQN,FCEQN-8222,2,1.0,1997,2014
3554,FCEQN,FCEQN-8736,1,1.0,1997,2014
3555,FCEQN,FCEQN-8737,2,1.0,1996,2014
3556,FCEQN,FCEQN-8739,1,1.0,1993,2013
3557,FCEQN,FCEQN-8740,2,1.0,1996,2014
3558,FCEQN,FCEQN-8741,2,1.0,1996,2014
3559,FCEQN,FCEQN-8742,1,1.0,1997,2014
3560,FCEQN,FCEQN-8743,2,1.0,1986,2006
3561,FCEQN,FCEQN-8744,1,1.0,1994,2013
3562,FCEQN,FCEQN-8746,1,1.0,1997,2011
3563,FCEQN,FCEQN-8749,1,1.0,1994,2011
3564,FCEQN,FCEQN-8751,2,1.0,1996,2011
3565,FCEQN,FCEQN-8752,2,1.0,1997,2011
3566,FCEQN,FCEQN-8395,1,1.0,1996,2014
3567,FCEQN,FCEQN-8393,1,1.0,1997,2014
3568,FCEQN,FCEQN-6891,2,1.0,1994,2012
3569,FCEQN,FCEQN-8390,2,1.0,1997,2014
3570,FCEQN,FCEQN-8754,1,1.0,1997,2014
3571,FCEQN,FCEQN-8756,2,1.0,1996,2014
3572,FCEQN,FCEQN-8757,2,1.0,1996,2014
3573,FCEQN,FCEQN-8300,2,1.0,1996,2014
3574,FCEQN,FCEQN-8759,2,1.0,1996,2014
3575,FCEQN,FCEQN-8301,2,1.0,1996,2014
3576,FCEQN,FCEQN-8760,1,1.0,1996,2014
3577,FCEQN,FCEQN-8761,1,4.0,1995,2014
3578,FCEQN,FCEQN-8304,2,1.0,1993,2011
3579,FCEQN,FCEQN-8305,2,1.0,1996,2014
3580,FCEQN,FCEQN-8307,2,1.0,1997,2014
3581,FCEQN,FCEQN-8762,2,1.0,1997,2014
3582,FCEQN,FCEQN-8763,1,1.0,1997,2011
3583,FCEQN,FCEQN-8766,1,1.0,1996,2011
3584,FCEQN,FCEQN-8768,2,1.0,1997,2014
3585,FCEQN,FCEQN-8769,2,1.0,1987,2004
3586,FCEQN,FCEQN-8770,2,1.0,1997,2006
3587,FCEQN,FCEQN-8771,2,1.0,1988,2005
3588,FCEQN,FCEQN-8772,1,1.0,1984,2003
3589,FCEQN,FCEQN-8774,2,1.0,1997,2014
3590,FCEQN,FCEQN-8775,2,1.0,1995,2014
3591,FCEQN,FCEQN-8776,1,2.0,1996,2011
3592,FCEQN,FCEQN-8777,2,1.0,1996,2014
3593,FCEQN,FCEQN-8778,2,1.0,1994,2012
3594,FCEQN,FCEQN-8779,1,1.0,1997,2014
3595,FCEQN,FCEQN-8780,2,1.0,1997,2014
3596,FCEQN,FCEQN-8253,2,1.0,1997,2014
3597,FCEQN,FCEQN-8275,2,2.0,1995,2011
3598,FCEQN,FCEQN-8781,2,1.0,1995,2014
3599,FCEQN,FCEQN-8782,1,1.0,1994,2011
3600,FCEQN,FCEQN-7895,1,1.0,1994,2013
3601,FCEQN,FCEQN-8277,2,1.0,1995,2014
3602,FCEQN,FCEQN-8783,2,1.0,1996,2014
3603,FCEQN,FCEQN-8792,2,1.0,1997,2011
3604,FCEQN,FCEQN-8793,1,1.0,1991,2011
3605,FCEQN,FCEQN-8796,1,1.0,1996,2011
3606,FCEQN,FCEQN-8797,1,1.0,1996,2011
3607,FCEQN,FCEQN-8798,1,1.0,1995,2011
3608,FCEQN,FCEQN-8799,2,1.0,1993,2011
3609,FCEQN,FCEQN-8800,1,1.0,1996,2014
3610,FCEQN,FCEQN-8801,1,1.0,1997,2014
3611,FCEQN,FCEQN-8803,1,2.0,1995,2011
3612,FCEQN,FCEQN-8805,1,1.0,1996,2011
3613,FCEQN,FCEQN-8806,1,1.0,1995,2011
3614,FCEQN,FCEQN-8810,2,1.0,1995,2011
3615,FCEQN,FCEQN-8811,2,1.0,1997,2014
3616,FCEQN,FCEQN-8813,1,1.0,1995,2013
3617,FCEQN,FCEQN-8814,2,1.0,1972,1993
3618,FCEQN,FCEQN-8817,2,2.0,1996,2014
3619,FCEQN,FCEQN-8215,2,1.0,1992,2010
3620,FCEQN,FCEQN-8201,1,1.0,1995,2011
3621,FCEQN,FCEQN-8213,2,1.0,1997,2014
3622,FCEQN,FCEQN-8341,2,1.0,1997,2014
3623,FCEQN,FCEQN-8342,2,1.0,1997,2014
3624,FCEQN,FCEQN-8827,1,1.0,1997,2014
3625,FCEQN,FCEQN-8828,1,1.0,1995,2014
3626,FCEQN,FCEQN-8343,2,1.0,1997,2014
3627,FCEQN,FCEQN-8387,1,1.0,1998,2014
3628,FCEQN,FCEQN-8381,2,1.0,1997,2014
3629,FCEQN,FCEQN-8374,2,1.0,1995,2014
3630,FCEQN,FCEQN-8371,2,1.0,1992,2013
3631,FCEQN,FCEQN-8368,1,1.0,1997,2013
3632,FCEQN,FCEQN-8367,2,1.0,1996,2013
3633,FCEQN,FCEQN-8174,2,1.0,1996,2014
3634,FCEQN,FCEQN-8262,2,1.0,1988,2006
3635,FCEQN,FCEQN-8829,2,1.0,1997,2014
3636,FCEQN,FCEQN-7568,2,1.0,1994,2012
3637,FCEQN,FCEQN-8821,2,1.0,1996,2011
3638,FCEQN,FCEQN-8826,1,1.0,1997,2014
3639,FCEQN,FCEQN-8788,1,1.0,1997,2014
3640,FCEQN,FCEQN-8833,2,1.0,1997,2014
3641,FCEQN,FCEQN-8346,1,1.0,1991,2009
3642,FCEQN,FCEQN-8361,1,1.0,1987,2006
3643,FCEQN,FCEQN-8335,1,1.0,1993,2011
3644,FCEQN,FCEQN-8834,1,1.0,1995,2011
3645,FCEQN,FCEQN-8836,2,1.0,1981,2011
3646,FCEQN,FCEQN-8837,1,1.0,1992,2011
3647,FCEQN,FCEQN-8838,2,1.0,1996,2011
3648,FCEQN,FCEQN-8835,1,1.0,1997,2014
3649,FCEQN,FCEQN-8832,2,1.0,1996,2014
3650,FCEQN,FCEQN-8831,2,1.0,1993,2012
3651,FCEQN,FCEQN-8830,2,1.0,1996,2014
3652,FCEQN,FCEQN-8722,1,2.0,1997,2014
3653,FCEQN,FCEQN-8727,2,1.0,1996,2014
3654,FCEQN,FCEQN-8265,1,1.0,1997,2014
3655,FCEQN,FCEQN-8272,2,1.0,1997,2014
3656,FCEQN,FCEQN-8271,2,1.0,1995,2013
3657,FCEQN,FCEQN-8264,1,1.0,1994,2014
3658,FCEQN,FCEQN-8839,1,1.0,1996,2014
3659,FCEQN,FCEQN-8825,2,1.0,1995,2014
3660,FCEQN,FCEQN-8824,2,1.0,1996,2014
3661,FCEQN,FCEQN-8823,1,1.0,1997,2011
3662,FCEQN,FCEQN-8822,2,1.0,1995,2013
3663,FCEQN,FCEQN-8820,1,1.0,1998,2014
3664,FCEQN,FCEQN-8818,1,1.0,1996,2014
3665,FCEQN,FCEQN-8819,1,1.0,1996,2014
3666,FCEQN,FCEQN-8840,1,1.0,1996,2014
3667,FCEQN,FCEQN-8841,2,1.0,1996,2011
3668,FCEQN,FCEQN-8842,1,1.0,1996,2011
3669,FCEQN,FCEQN-8843,2,1.0,1994,2011
3670,FCEQN,FCEQN-8844,2,1.0,1992,2011
3671,FCEQN,FCEQN-7507,2,1.0,1996,2011
3672,FCEQN,FCEQN-8198,2,1.0,1997,2014
3673,FCEQN,FCEQN-8205,1,1.0,1994,2013
3674,FCEQN,FCEQN-8845,1,1.0,1971,1989
3675,FCEQN,FCEQN-7331,1,1.0,1995,2013
3676,FCEQN,FCEQN-8846,1,1.0,1996,2014
3677,FCEQN,FCEQN-8847,2,1.0,1995,2014
3678,FCEQN,FCEQN-8217,2,1.0,1995,2011
3679,FCEQN,FCEQN-8281,1,1.0,1997,2014
3680,FCEQN,FCEQN-8816,2,1.0,1997,2014
3681,FCEQN,FCEQN-8373,1,1.0,1996,2014
3682,FCEQN,FCEQN-8191,2,1.0,1990,2008
3683,FCEQN,FCEQN-8848,2,1.0,1996,2014
3684,FCEQN,FCEQN-8320,2,1.0,1996,2014
3685,FCEQN,FCEQN-8764,2,2.0,1997,2014
3686,FCEQN,FCEQN-8773,1,2.0,1996,2014
3687,FCEQN,FCEQN-8794,1,1.0,1995,2012
3688,FCEQN,FCEQN-8750,2,1.0,1996,2014
3689,FCEQN,FCEQN-7486,1,1.0,1995,2011
3690,FCEQN,FCEQN-8282,1,1.0,1997,2014
3691,FCEQN,FCEQN-7671,2,1.0,1996,2013
3692,FCEQN,FCEQN-8850,2,1.0,1986,2011
3693,FCEQN,FCEQN-8726,2,1.0,1992,2011
3694,FCEQN,FCEQN-8730,1,1.0,1996,2014
3695,FCEQN,FCEQN-7370,1,1.0,1994,2014
3696,FCEQN,FCEQN-7604,1,1.0,1995,2013
3697,FCEQN,FCEQN-8309,1,1.0,1989,2008
3698,FCEQN,FCEQN-8315,2,1.0,1995,2013
3699,FCEQN,FCEQN-8267,1,1.0,1995,2014
3700,FCEQN,FCEQN-8851,2,2.0,1993,2011
3701,FCEQN,FCEQN-8204,1,1.0,1996,2014
3702,FCEQN,FCEQN-8852,2,1.0,1988,2014
3703,FCEQN,FCEQN-8853,2,1.0,1996,2014
3704,FCEQN,FCEQN-8356,2,1.0,1990,2014
3705,FCEQN,FCEQN-8377,2,1.0,1996,2014
3706,FCEQN,FCEQN-8376,2,1.0,1996,2014
3707,FCEQN,FCEQN-7934,2,1.0,1996,2013
3708,FCEQN,FCEQN-8728,2,1.0,1996,2014
3709,FCEQN,FCEQN-8223,1,1.0,1996,2014
3710,FCEQN,FCEQN-8716,2,1.0,1997,2014
3711,FCEQN,FCEQN-8767,1,1.0,1993,2014
3712,FCEQN,FCEQN-8795,2,1.0,1997,2014
3713,FCEQN,FCEQN-8206,2,1.0,1996,2014
3714,FCEQN,FCEQN-7630,1,1.0,1996,2013
3715,FCEQN,FCEQN-8280,1,1.0,1992,2012
3716,FCEQN,FCEQN-8354,1,1.0,1990,2009
3717,FCEQN,FCEQN-8385,2,1.0,1996,2013
3718,FCEQN,FCEQN-8382,1,1.0,1995,2013
3719,FCEQN,FCEQN-8854,2,1.0,1996,2014
3720,FCEQN,FCEQN-8380,1,1.0,1995,2013
3721,FCEQN,FCEQN-8378,2,1.0,1995,2013
3722,FCEQN,FCEQN-8176,2,1.0,1997,2014
3723,FCEQN,FCEQN-8192,2,1.0,1996,2014
3724,FCEQN,FCEQN-8338,2,1.0,1996,2014
3725,FCEQN,FCEQN-8329,2,1.0,1994,2012
3726,FCEQN,FCEQN-8327,2,1.0,1996,2014
3727,FCEQN,FCEQN-8325,2,1.0,1995,2014
3728,FCEQN,FCEQN-8318,2,1.0,1993,2012
3729,FCEQN,FCEQN-8317,1,1.0,1997,2014
3730,FCEQN,FCEQN-8273,1,1.0,1993,2010
3731,FCEQN,FCEQN-8855,2,1.0,1997,2014
3732,FCEQN,FCEQN-8260,2,1.0,1997,2014
3733,FCEQN,FCEQN-8358,2,1.0,1997,2014
3734,FCEQN,FCEQN-7990,2,2.0,1993,2012
3735,FCEQN,FCEQN-8375,2,1.0,1996,2014
3736,FCEQN,FCEQN-8333,2,1.0,1993,2012
3737,FCEQN,FCEQN-8324,2,1.0,1997,2014
3738,FCEQN,FCEQN-8721,2,1.0,1996,2014
3739,FCEQN,FCEQN-8263,1,1.0,1995,2014
3740,FCEQN,FCEQN-8313,1,1.0,1995,2013
3741,FCEQN,FCEQN-6976,1,1.0,1990,2013
3742,FCEQN,FCEQN-7969,2,1.0,1994,2014
3743,FCEQN,FCEQN-8856,1,1.0,1997,2014
3744,FCEQN,FCEQN-7665,2,1.0,1995,2013
3745,FCEQN,FCEQN-8259,1,1.0,1996,2014
3746,FCEQN,FCEQN-8787,2,2.0,1996,2014
3747,FCEQN,FCEQN-8812,2,1.0,1996,2014
3748,FCEQN,FCEQN-8097,2,1.0,1988,2011
3749,FCEQN,FCEQN-7948,1,1.0,1996,2014
3750,FCEQN,FCEQN-8809,2,1.0,1995,2013
3751,FCEQN,FCEQN-8808,2,1.0,1995,2013
3752,FCEQN,FCEQN-7177,1,1.0,1991,2014
3753,FCEQN,FCEQN-7185,1,1.0,1980,2000
3754,FCEQN,FCEQN-8802,1,1.0,1997,2014
3755,FCEQN,FCEQN-8388,1,1.0,1997,2014
3756,FCEQN,FCEQN-8465,2,1.0,1997,2014
3757,FCEQN,FCEQN-8807,1,1.0,1997,2014
3758,FCEQN,FCEQN-8857,1,1.0,1996,2014
3759,FCEQN,FCEQN-8384,1,1.0,1996,2014
3760,FCEQN,FCEQN-8383,1,1.0,1996,2014
3761,FCEQN,FCEQN-8180,1,1.0,1996,2014
3762,FCEQN,FCEQN-8332,1,1.0,1996,2014
3763,FCEQN,FCEQN-8699,1,1.0,1995,2014
