,ua,insc,estado_civil,sit_lab_alumno,tipo_res_nuevo,sit_lab_padres,estudios_padres
2701,FCEQN,FCEQN-8095,1.0,NC,-1.0,-1,-1.0
2702,FCEQN,FCEQN-8096,1.0,NC,-1.0,-1,-1.0
2703,FCEQN,FCEQN-8097,1.0,NC,-1.0,1,5.0
2704,FCEQN,FCEQN-8098,1.0,NC,-1.0,-1,-1.0
2705,FCEQN,FCEQN-8099,1.0,NC,-1.0,-1,1.0
2706,FCEQN,FCEQN-8100,1.0,NC,-1.0,-1,-1.0
2707,FCEQN,FCEQN-8102,1.0,NC,-1.0,-1,-1.0
2708,FCEQN,FCEQN-8103,1.0,NC,-1.0,-1,-1.0
2709,FCEQN,FCEQN-8104,1.0,NC,-1.0,-1,-1.0
2710,FCEQN,FCEQN-8105,1.0,NC,2.0,-1,-1.0
2711,FCEQN,FCEQN-8107,1.0,NC,-1.0,-1,-1.0
2712,FCEQN,FCEQN-4700,1.0,S,4.0,4,4.0
2713,FCEQN,FCEQN-7461,1.0,NC,-1.0,-1,7.0
2714,FCEQN,4865,2.0,NC,4.0,3,5.0
2715,FCEQN,FCEQN-5788,2.0,NC,4.0,1,5.0
2716,FCEQN,FCEQN-8110,1.0,NC,-1.0,-1,-1.0
2717,FCEQN,FCEQN-8112,1.0,NC,-1.0,1,5.0
2718,FCEQN,FCEQN-5293,1.0,NC,2.0,1,5.0
2719,FCEQN,FCEQN-7066,1.0,NC,-1.0,4,5.0
2720,FCEQN,FCEQN-8115,1.0,NC,-1.0,-1,-1.0
2721,FCEQN,FCEQN-8116,1.0,NC,-1.0,-1,-1.0
2722,FCEQN,1767,1.0,NC,4.0,-1,-1.0
2723,FCEQN,FCEQN-7712,1.0,NC,-1.0,4,7.0
2724,FCEQN,FCEQN-8118,1.0,NC,-1.0,4,5.0
2725,FCEQN,FCEQN-8119,1.0,NC,-1.0,-1,-1.0
2726,FCEQN,FCEQN-5186,1.0,NC,4.0,1,5.0
2727,FCEQN,FCEQN-5571,1.0,NC,4.0,3,5.0
2728,FCEQN,FCEQN-3684,1.0,NC,4.0,-1,-1.0
2729,FCEQN,FCEQN-4259,1.0,No,1.0,1,5.0
2730,FCEQN,FCEQN-7427,1.0,NC,-1.0,1,5.0
2731,FCEQN,FCEQN-8121,1.0,NC,-1.0,-1,7.0
2732,FCEQN,FCEQN-8122,1.0,NC,2.0,-1,5.0
2733,FCEQN,FCEQN-6619,1.0,NC,2.0,4,3.0
2734,FCEQN,FCEQN-4120,1.0,1,4.0,1,5.0
2735,FCEQN,FCEQN-8124,1.0,NC,-1.0,4,5.0
2736,FCEQN,FCEQN-5498,1.0,NC,2.0,3,5.0
2737,FCEQN,FCEQN-8125,1.0,NC,-1.0,-1,-1.0
2738,FCEQN,FCEQN-4195,1.0,No,4.0,1,3.0
2739,FCEQN,FCEQN-8000,2.0,NC,1.0,3,3.0
2740,FCEQN,FCEQN-8127,1.0,NC,-1.0,-1,7.0
2741,FCEQN,FCEQN-8128,1.0,NC,-1.0,1,5.0
2742,FCEQN,FCEQN-4182,1.0,Si,4.0,4,5.0
2743,FCEQN,FCEQN-8130,1.0,NC,2.0,1,5.0
2744,FCEQN,FCEQN-7793,1.0,NC,-1.0,2,3.0
2745,FCEQN,FCEQN-7792,1.0,NC,1.0,4,3.0
2746,FCEQN,FCEQN-8132,1.0,NC,1.0,3,5.0
2747,FCEQN,FCEQN-7951,1.0,NC,1.0,3,3.0
2748,FCEQN,FCEQN-7467,1.0,NC,-1.0,3,5.0
2749,FCEQN,FCEQN-7731,1.0,NC,-1.0,-1,1.0
2750,FCEQN,FCEQN-7485,1.0,NC,-1.0,1,4.0
2751,FCEQN,FCEQN-7666,1.0,NC,2.0,-1,1.0
2752,FCEQN,FCEQN-7973,3.0,NC,1.0,3,3.0
2753,FCEQN,FCEQN-7740,1.0,NC,-1.0,-1,1.0
2754,FCEQN,FCEQN-7605,1.0,NC,-1.0,3,3.0
2755,FCEQN,FCEQN-7830,1.0,NC,-1.0,-1,1.0
2756,FCEQN,FCEQN-7574,1.0,NC,-1.0,1,3.0
2757,FCEQN,FCEQN-6180,1.0,NC,1.0,1,2.0
2758,FCEQN,FCEQN-6702,1.0,NC,-1.0,4,5.0
2759,FCEQN,FCEQN-8134,1.0,NC,-1.0,-1,-1.0
2760,FCEQN,FCEQN-8135,1.0,NC,-1.0,-1,-1.0
2761,FCEQN,FCEQN-8009,1.0,NC,-1.0,1,5.0
2762,FCEQN,FCEQN-8136,1.0,NC,-1.0,-1,-1.0
2763,FCEQN,FCEQN-8054,1.0,NC,-1.0,1,5.0
2764,FCEQN,FCEQN-7701,3.0,NC,-1.0,1,5.0
2765,FCEQN,FCEQN-8138,1.0,NC,1.0,-1,-1.0
2766,FCEQN,FCEQN-7581,1.0,NC,-1.0,-1,1.0
2767,FCEQN,FCEQN-3993,1.0,No,4.0,-1,7.0
2768,FCEQN,FCEQN-8111,1.0,NC,-1.0,2,5.0
2769,FCEQN,FCEQN-7439,1.0,NC,-1.0,-1,1.0
2770,FCEQN,FCEQN-7871,1.0,NC,-1.0,1,5.0
2771,FCEQN,FCEQN-7398,1.0,NC,-1.0,-1,7.0
2772,FCEQN,FCEQN-7085,1.0,NC,-1.0,-1,1.0
2773,FCEQN,FCEQN-7772,1.0,NC,-1.0,3,3.0
2774,FCEQN,FCEQN-7695,1.0,NC,-1.0,1,3.0
2775,FCEQN,FCEQN-7689,1.0,NC,-1.0,1,3.0
2776,FCEQN,FCEQN-7487,1.0,NC,-1.0,3,3.0
2777,FCEQN,FCEQN-7926,1.0,NC,-1.0,4,5.0
2778,FCEQN,FCEQN-7402,1.0,NC,-1.0,-1,1.0
2779,FCEQN,FCEQN-7521,1.0,NC,-1.0,-1,1.0
2780,FCEQN,FCEQN-7364,1.0,NC,-1.0,-1,1.0
2781,FCEQN,FCEQN-8106,1.0,NC,-1.0,3,5.0
2782,FCEQN,FCEQN-7443,1.0,NC,-1.0,-1,1.0
2783,FCEQN,1963,1.0,NC,-1.0,3,7.0
2784,FCEQN,FCEQN-6251,1.0,NC,-1.0,-1,1.0
2785,FCEQN,FCEQN-7539,1.0,NC,-1.0,4,3.0
2786,FCEQN,FCEQN-7777,1.0,NC,-1.0,3,5.0
2787,FCEQN,FCEQN-7931,1.0,NC,-1.0,3,3.0
2788,FCEQN,FCEQN-7601,1.0,NC,-1.0,3,3.0
2789,FCEQN,FCEQN-5565,1.0,NC,1.0,1,5.0
2790,FCEQN,FCEQN-8139,1.0,NC,-1.0,-1,-1.0
2791,FCEQN,FCEQN-7722,1.0,NC,-1.0,-1,1.0
2792,FCEQN,FCEQN-7428,1.0,NC,-1.0,1,5.0
2793,FCEQN,FCEQN-7676,1.0,NC,-1.0,-1,1.0
2794,FCEQN,FCEQN-7621,1.0,NC,-1.0,1,5.0
2795,FCEQN,FCEQN-7730,1.0,NC,-1.0,-1,1.0
2796,FCEQN,FCEQN-7677,1.0,NC,-1.0,-1,1.0
2797,FCEQN,FCEQN-7643,1.0,NC,-1.0,1,5.0
2798,FCEQN,FCEQN-7750,1.0,NC,-1.0,3,5.0
2799,FCEQN,FCEQN-7365,1.0,NC,-1.0,-1,1.0
2800,FCEQN,FCEQN-8008,1.0,NC,-1.0,3,7.0
2801,FCEQN,FCEQN-7635,1.0,NC,-1.0,4,5.0
2802,FCEQN,FCEQN-7858,1.0,NC,-1.0,1,4.0
2803,FCEQN,FCEQN-7617,1.0,NC,-1.0,-1,1.0
2804,FCEQN,FCEQN-6581,1.0,NC,1.0,4,3.0
2805,FCEQN,FCEQN-7632,1.0,NC,-1.0,3,3.0
2806,FCEQN,FCEQN-7191,1.0,NC,-1.0,-1,5.0
2807,FCEQN,FCEQN-7886,1.0,NC,2.0,-1,1.0
2808,FCEQN,FCEQN-8049,1.0,NC,-1.0,1,7.0
2809,FCEQN,FCEQN-7664,1.0,NC,2.0,-1,1.0
2810,FCEQN,FCEQN-7346,1.0,NC,-1.0,-1,1.0
2811,FCEQN,FCEQN-7437,1.0,NC,-1.0,-1,1.0
2812,FCEQN,FCEQN-7669,1.0,NC,-1.0,-1,1.0
2813,FCEQN,FCEQN-7759,1.0,NC,-1.0,-1,1.0
2814,FCEQN,FCEQN-7326,1.0,NC,-1.0,1,5.0
2815,FCEQN,FCEQN-7854,1.0,NC,-1.0,-1,1.0
2816,FCEQN,FCEQN-5273,1.0,NC,4.0,3,3.0
2817,FCEQN,FCEQN-8016,1.0,NC,-1.0,-1,1.0
2818,FCEQN,FCEQN-7372,1.0,NC,-1.0,4,5.0
2819,FCEQN,FCEQN-7771,1.0,NC,-1.0,-1,1.0
2820,FCEQN,FCEQN-7829,1.0,NC,-1.0,3,3.0
2821,FCEQN,FCEQN-7458,1.0,NC,-1.0,4,5.0
2822,FCEQN,FCEQN-7456,1.0,NC,-1.0,4,3.0
2823,FCEQN,FCEQN-7384,1.0,NC,-1.0,-1,7.0
2824,FCEQN,FCEQN-7636,1.0,NC,-1.0,4,3.0
2825,FCEQN,FCEQN-8053,1.0,NC,-1.0,1,5.0
2826,FCEQN,FCEQN-7642,1.0,NC,-1.0,1,5.0
2827,FCEQN,FCEQN-8076,1.0,NC,-1.0,-1,1.0
2828,FCEQN,FCEQN-7918,1.0,NC,1.0,3,3.0
2829,FCEQN,FCEQN-7486,1.0,NC,-1.0,4,3.0
2830,FCEQN,FCEQN-8142,1.0,NC,-1.0,-1,-1.0
2831,FCEQN,FCEQN-8143,1.0,NC,-1.0,4,5.0
2832,FCEQN,FCEQN-5802,1.0,NC,4.0,3,2.0
2833,FCEQN,FCEQN-7702,1.0,NC,-1.0,4,5.0
2834,FCEQN,FCEQN-7859,1.0,NC,-1.0,3,5.0
2835,FCEQN,FCEQN-8108,1.0,NC,-1.0,1,5.0
2836,FCEQN,FCEQN-7977,3.0,NC,-1.0,1,3.0
2837,FCEQN,FCEQN-7397,1.0,NC,-1.0,-1,7.0
2838,FCEQN,FCEQN-7751,1.0,NC,-1.0,3,5.0
2839,FCEQN,FCEQN-7975,1.0,NC,-1.0,3,4.0
2840,FCEQN,FCEQN-8062,1.0,NC,-1.0,-1,1.0
2841,FCEQN,FCEQN-7831,1.0,NC,-1.0,3,3.0
2842,FCEQN,FCEQN-7500,1.0,NC,-1.0,3,3.0
2843,FCEQN,FCEQN-7504,1.0,NC,1.0,1,7.0
2844,FCEQN,FCEQN-7630,1.0,NC,-1.0,3,4.0
2845,FCEQN,FCEQN-7494,1.0,NC,-1.0,1,7.0
2846,FCEQN,FCEQN-5697,1.0,NC,4.0,3,5.0
2847,FCEQN,FCEQN-8019,1.0,NC,-1.0,3,5.0
2848,FCEQN,FCEQN-7782,1.0,NC,-1.0,3,7.0
2849,FCEQN,FCEQN-7724,1.0,NC,-1.0,-1,1.0
2850,FCEQN,FCEQN-7421,1.0,NC,-1.0,4,3.0
2851,FCEQN,FCEQN-8144,1.0,NC,-1.0,-1,-1.0
2852,FCEQN,FCEQN-7679,1.0,NC,-1.0,1,7.0
2853,FCEQN,FCEQN-7798,1.0,NC,-1.0,3,3.0
2854,FCEQN,FCEQN-7530,1.0,NC,-1.0,-1,7.0
2855,FCEQN,FCEQN-7538,1.0,NC,-1.0,-1,7.0
2856,FCEQN,FCEQN-7982,1.0,NC,-1.0,1,5.0
2857,FCEQN,FCEQN-7531,1.0,NC,-1.0,-1,7.0
2858,FCEQN,FCEQN-7691,1.0,NC,-1.0,-1,7.0
2859,FCEQN,FCEQN-8023,1.0,NC,-1.0,1,5.0
2860,FCEQN,FCEQN-7863,1.0,NC,-1.0,1,3.0
2861,FCEQN,FCEQN-7552,1.0,NC,-1.0,-1,1.0
2862,FCEQN,FCEQN-7932,1.0,NC,3.0,3,3.0
2863,FCEQN,FCEQN-7696,1.0,NC,-1.0,4,5.0
2864,FCEQN,FCEQN-7344,1.0,NC,-1.0,-1,1.0
2865,FCEQN,FCEQN-8146,1.0,NC,-1.0,-1,7.0
2866,FCEQN,FCEQN-7544,1.0,NC,-1.0,3,7.0
2867,FCEQN,FCEQN-5076,1.0,1,2.0,1,5.0
2868,FCEQN,FCEQN-7618,1.0,NC,3.0,-1,1.0
2869,FCEQN,FCEQN-8147,1.0,NC,-1.0,-1,-1.0
2870,FCEQN,FCEQN-7655,1.0,NC,3.0,1,3.0
2871,FCEQN,FCEQN-8148,1.0,NC,-1.0,-1,-1.0
2872,FCEQN,FCEQN-7380,1.0,NC,-1.0,-1,7.0
2873,FCEQN,FCEQN-7376,1.0,NC,-1.0,-1,7.0
2874,FCEQN,FCEQN-3730,1.0,NC,4.0,4,5.0
2875,FCEQN,FCEQN-5591,1.0,NC,4.0,1,4.0
2876,FCEQN,FCEQN-7935,1.0,NC,1.0,1,5.0
2877,FCEQN,FCEQN-7424,1.0,NC,-1.0,4,3.0
2878,FCEQN,FCEQN-7907,1.0,NC,-1.0,-1,1.0
2879,FCEQN,FCEQN-7535,1.0,NC,3.0,1,5.0
2880,FCEQN,FCEQN-8011,1.0,NC,-1.0,3,5.0
2881,FCEQN,FCEQN-7394,1.0,NC,-1.0,-1,7.0
2882,FCEQN,FCEQN-8150,1.0,NC,-1.0,-1,-1.0
2883,FCEQN,FCEQN-7732,1.0,NC,-1.0,-1,1.0
2884,FCEQN,FCEQN-7903,1.0,NC,-1.0,-1,1.0
2885,FCEQN,FCEQN-7649,1.0,NC,-1.0,1,5.0
2886,FCEQN,FCEQN-7611,1.0,NC,-1.0,-1,1.0
2887,FCEQN,FCEQN-1532,1.0,NC,4.0,-1,1.0
2888,FCEQN,FCEQN-7118,1.0,NC,2.0,4,3.0
2889,FCEQN,FCEQN-7337,1.0,NC,-1.0,-1,1.0
2890,FCEQN,FCEQN-7707,1.0,NC,2.0,1,5.0
2891,FCEQN,FCEQN-7555,1.0,NC,2.0,1,5.0
2892,FCEQN,FCEQN-7953,1.0,NC,-1.0,-1,7.0
2893,FCEQN,FCEQN-7579,1.0,NC,3.0,-1,1.0
2894,FCEQN,FCEQN-7317,1.0,NC,-1.0,1,5.0
2895,FCEQN,FCEQN-7330,1.0,NC,-1.0,4,5.0
2896,FCEQN,FCEQN-7457,1.0,NC,1.0,4,2.0
2897,FCEQN,FCEQN-7399,1.0,NC,-1.0,4,7.0
2898,FCEQN,FCEQN-7920,1.0,NC,-1.0,1,5.0
2899,FCEQN,FCEQN-7987,1.0,NC,-1.0,1,3.0
2900,FCEQN,FCEQN-7529,1.0,NC,-1.0,-1,7.0
2901,FCEQN,FCEQN-7686,1.0,NC,3.0,1,5.0
2902,FCEQN,FCEQN-7548,1.0,NC,3.0,4,5.0
2903,FCEQN,FCEQN-6205,1.0,NC,-1.0,-1,1.0
2904,FCEQN,FCEQN-8056,1.0,NC,1.0,1,5.0
2905,FCEQN,FCEQN-7699,1.0,NC,-1.0,3,4.0
2906,FCEQN,FCEQN-7980,1.0,NC,-1.0,3,5.0
2907,FCEQN,FCEQN-7469,1.0,NC,-1.0,1,3.0
2908,FCEQN,FCEQN-8055,1.0,NC,-1.0,1,5.0
2909,FCEQN,FCEQN-7843,1.0,NC,-1.0,-1,1.0
2910,FCEQN,FCEQN-8152,1.0,NC,-1.0,4,7.0
2911,FCEQN,FCEQN-7752,3.0,NC,-1.0,1,5.0
2912,FCEQN,FCEQN-7651,1.0,NC,2.0,1,7.0
2913,FCEQN,FCEQN-8145,1.0,NC,-1.0,-1,7.0
2914,FCEQN,FCEQN-7884,1.0,NC,-1.0,-1,1.0
2915,FCEQN,FCEQN-5429,1.0,NC,4.0,1,3.0
2916,FCEQN,FCEQN-5132,1.0,NC,4.0,3,5.0
2917,FCEQN,FCEQN-7545,1.0,NC,-1.0,3,4.0
2918,FCEQN,FCEQN-7441,1.0,NC,-1.0,-1,1.0
2919,FCEQN,FCEQN-7438,1.0,NC,1.0,3,3.0
2920,FCEQN,FCEQN-5188,1.0,NC,2.0,1,3.0
2921,FCEQN,FCEQN-7589,1.0,NC,-1.0,-1,1.0
2922,FCEQN,FCEQN-7592,1.0,NC,-1.0,-1,1.0
2923,FCEQN,FCEQN-7622,1.0,NC,-1.0,4,5.0
2924,FCEQN,FCEQN-8087,1.0,NC,1.0,2,3.0
2925,FCEQN,FCEQN-7582,1.0,NC,-1.0,-1,1.0
2926,FCEQN,FCEQN-7266,1.0,NC,2.0,4,7.0
2927,FCEQN,FCEQN-7693,1.0,NC,-1.0,4,5.0
2928,FCEQN,FCEQN-7844,1.0,NC,-1.0,-1,1.0
2929,FCEQN,FCEQN-7422,1.0,NC,-1.0,4,5.0
2930,FCEQN,FCEQN-7444,1.0,NC,-1.0,-1,1.0
2931,FCEQN,FCEQN-7435,1.0,NC,-1.0,-1,1.0
2932,FCEQN,FCEQN-7988,1.0,NC,-1.0,1,5.0
2933,FCEQN,FCEQN-7710,1.0,NC,-1.0,1,5.0
2934,FCEQN,FCEQN-7963,1.0,NC,-1.0,1,5.0
2935,FCEQN,FCEQN-7784,1.0,NC,-1.0,3,5.0
2936,FCEQN,FCEQN-7349,1.0,NC,-1.0,-1,1.0
2937,FCEQN,FCEQN-7336,1.0,NC,-1.0,3,3.0
2938,FCEQN,FCEQN-7505,1.0,NC,-1.0,1,5.0
2939,FCEQN,FCEQN-7783,1.0,NC,-1.0,1,5.0
2940,FCEQN,FCEQN-7549,1.0,NC,-1.0,-1,7.0
2941,FCEQN,FCEQN-7857,1.0,NC,-1.0,1,3.0
2942,FCEQN,FCEQN-7496,1.0,NC,-1.0,4,3.0
2943,FCEQN,FCEQN-7978,1.0,NC,-1.0,-1,3.0
2944,FCEQN,FCEQN-7791,1.0,NC,-1.0,1,5.0
2945,FCEQN,FCEQN-7597,1.0,NC,-1.0,4,7.0
2946,FCEQN,FCEQN-6990,1.0,NC,-1.0,-1,3.0
2947,FCEQN,FCEQN-7048,2.0,NC,-1.0,4,5.0
2948,FCEQN,FCEQN-7911,1.0,NC,2.0,1,3.0
2949,FCEQN,FCEQN-8154,1.0,NC,2.0,-1,7.0
2950,FCEQN,FCEQN-7814,1.0,NC,-1.0,-1,1.0
2951,FCEQN,FCEQN-7738,1.0,NC,-1.0,-1,1.0
2952,FCEQN,FCEQN-7832,1.0,NC,2.0,3,3.0
2953,FCEQN,FCEQN-7610,1.0,NC,1.0,3,5.0
2954,FCEQN,FCEQN-8070,1.0,NC,-1.0,3,5.0
2955,FCEQN,FCEQN-7434,1.0,NC,-1.0,-1,1.0
2956,FCEQN,FCEQN-7567,1.0,NC,-1.0,-1,1.0
2957,FCEQN,FCEQN-7675,1.0,NC,1.0,3,3.0
2958,FCEQN,FCEQN-7706,1.0,NC,-1.0,1,5.0
2959,FCEQN,FCEQN-7756,1.0,NC,-1.0,1,3.0
2960,FCEQN,FCEQN-6005,1.0,NC,-1.0,-1,1.0
2961,FCEQN,FCEQN-7644,1.0,NC,2.0,-1,7.0
2962,FCEQN,FCEQN-7727,1.0,NC,-1.0,-1,1.0
2963,FCEQN,FCEQN-6617,1.0,NC,1.0,4,4.0
2964,FCEQN,FCEQN-630,1.0,NC,4.0,-1,-1.0
2965,FCEQN,FCEQN-8114,1.0,NC,-1.0,4,5.0
2966,FCEQN,FCEQN-7653,1.0,NC,-1.0,4,5.0
2967,FCEQN,FCEQN-7887,1.0,NC,-1.0,-1,1.0
2968,FCEQN,FCEQN-3469,1.0,No,4.0,3,5.0
2969,FCEQN,FCEQN-7658,1.0,NC,-1.0,4,5.0
2970,FCEQN,FCEQN-7933,1.0,NC,-1.0,3,5.0
2971,FCEQN,FCEQN-7445,1.0,NC,-1.0,-1,1.0
2972,FCEQN,FCEQN-8101,1.0,NC,-1.0,3,5.0
2973,FCEQN,FCEQN-7875,1.0,NC,-1.0,1,4.0
2974,FCEQN,FCEQN-7697,1.0,NC,-1.0,1,5.0
2975,FCEQN,FCEQN-7338,1.0,NC,-1.0,-1,1.0
2976,FCEQN,FCEQN-7941,1.0,NC,-1.0,1,4.0
2977,FCEQN,FCEQN-7423,1.0,NC,-1.0,4,5.0
2978,FCEQN,FCEQN-8123,1.0,NC,2.0,4,5.0
2979,FCEQN,FCEQN-7654,1.0,NC,-1.0,1,5.0
2980,FCEQN,FCEQN-6822,1.0,NC,-1.0,4,5.0
2981,FCEQN,FCEQN-7694,1.0,NC,-1.0,1,5.0
2982,FCEQN,FCEQN-7900,1.0,NC,-1.0,-1,1.0
2983,FCEQN,FCEQN-7586,1.0,NC,2.0,-1,1.0
2984,FCEQN,FCEQN-7400,1.0,NC,-1.0,-1,1.0
2985,FCEQN,FCEQN-7463,1.0,NC,2.0,1,3.0
2986,FCEQN,FCEQN-6796,1.0,NC,2.0,4,3.0
2987,FCEQN,FCEQN-5257,1.0,NC,4.0,1,3.0
2988,FCEQN,FCEQN-7259,1.0,NC,2.0,1,5.0
2989,FCEQN,FCEQN-5628,1.0,NC,1.0,3,3.0
2990,FCEQN,FCEQN-8025,1.0,NC,-1.0,2,5.0
2991,FCEQN,944,2.0,NC,4.0,4,5.0
2992,FCEQN,FCEQN-8126,1.0,NC,2.0,1,5.0
2993,FCEQN,FCEQN-7451,1.0,NC,-1.0,4,3.0
2994,FCEQN,FCEQN-7976,1.0,NC,-1.0,3,5.0
2995,FCEQN,FCEQN-6400,1.0,NC,2.0,4,5.0
2996,FCEQN,FCEQN-5317,1.0,NC,4.0,4,4.0
2997,FCEQN,FCEQN-7478,1.0,NC,-1.0,-1,1.0
2998,FCEQN,FCEQN-8090,1.0,NC,-1.0,3,5.0
2999,FCEQN,1568,1.0,NC,-1.0,4,5.0
3000,FCEQN,FCEQN-5336,1.0,NC,2.0,3,3.0
3001,FCEQN,FCEQN-6682,1.0,NC,1.0,1,5.0
3002,FCEQN,FCEQN-7512,1.0,NC,-1.0,-1,1.0
3003,FCEQN,FCEQN-8120,1.0,NC,-1.0,2,5.0
3004,FCEQN,FCEQN-7996,1.0,NC,1.0,3,7.0
3005,FCEQN,FCEQN-7028,1.0,NC,1.0,4,3.0
3006,FCEQN,FCEQN-8013,1.0,NC,2.0,-1,1.0
3007,FCEQN,FCEQN-7247,1.0,NC,1.0,4,2.0
3008,FCEQN,FCEQN-6394,1.0,NC,-1.0,4,2.0
3009,FCEQN,FCEQN-3326,1.0,1,2.0,3,3.0
3010,FCEQN,FCEQN-5820,1.0,NC,4.0,1,5.0
3011,FCEQN,FCEQN-7603,1.0,NC,3.0,1,7.0
3012,FCEQN,FCEQN-2443,1.0,NC,4.0,4,3.0
3013,FCEQN,FCEQN-7733,1.0,NC,-1.0,-1,1.0
3014,FCEQN,4470,1.0,NC,1.0,4,5.0
3015,FCEQN,FCEQN-7652,2.0,NC,1.0,1,3.0
3016,FCEQN,FCEQN-7217,1.0,NC,1.0,1,5.0
3017,FCEQN,FCEQN-6132,1.0,NC,1.0,4,1.0
3018,FCEQN,FCEQN-5268,1.0,NC,4.0,1,5.0
3019,FCEQN,FCEQN-6086,1.0,NC,2.0,4,3.0
3020,FCEQN,FCEQN-6064,1.0,NC,1.0,1,5.0
3021,FCEQN,FCEQN-8047,2.0,NC,1.0,3,5.0
3022,FCEQN,FCEQN-8159,1.0,NC,2.0,-1,-1.0
3023,FCEQN,5849,1.0,NC,-1.0,-1,-1.0
3024,FCEQN,FCEQN-7334,1.0,NC,1.0,1,5.0
3025,FCEQN,FCEQN-6199,1.0,NC,3.0,4,5.0
3026,FCEQN,FCEQN-8160,2.0,NC,-1.0,-1,-1.0
3027,FCEQN,FCEQN-8161,1.0,NC,-1.0,-1,-1.0
3028,FCEQN,FCEQN-8170,1.0,NC,-1.0,-1,-1.0
3029,FCEQN,FCEQN-8171,1.0,NC,-1.0,-1,-1.0
3030,FCEQN,FCEQN-8172,1.0,NC,-1.0,-1,7.0
3031,FCEQN,FCEQN-8174,1.0,NC,-1.0,-1,7.0
3032,FCEQN,FCEQN-8175,1.0,NC,-1.0,-1,-1.0
3033,FCEQN,FCEQN-8176,1.0,NC,-1.0,-1,7.0
3034,FCEQN,FCEQN-8178,1.0,NC,-1.0,-1,-1.0
3035,FCEQN,FCEQN-8180,1.0,NC,-1.0,-1,7.0
3036,FCEQN,FCEQN-8185,1.0,NC,-1.0,-1,-1.0
3037,FCEQN,FCEQN-8186,1.0,NC,-1.0,-1,-1.0
3038,FCEQN,FCEQN-8187,1.0,NC,1.0,-1,-1.0
3039,FCEQN,FCEQN-8189,1.0,NC,-1.0,-1,7.0
3040,FCEQN,FCEQN-8194,1.0,NC,-1.0,-1,-1.0
3041,FCEQN,FCEQN-8199,1.0,NC,2.0,3,5.0
3042,FCEQN,FCEQN-8205,1.0,NC,-1.0,-1,-1.0
3043,FCEQN,FCEQN-8206,1.0,NC,-1.0,-1,7.0
3044,FCEQN,FCEQN-8207,1.0,NC,-1.0,-1,-1.0
3045,FCEQN,FCEQN-8209,1.0,NC,-1.0,-1,-1.0
3046,FCEQN,FCEQN-8210,1.0,NC,-1.0,-1,7.0
3047,FCEQN,FCEQN-8212,1.0,NC,-1.0,-1,-1.0
3048,FCEQN,FCEQN-8215,1.0,NC,-1.0,-1,7.0
3049,FCEQN,FCEQN-8219,1.0,NC,-1.0,-1,7.0
3050,FCEQN,FCEQN-8222,1.0,NC,-1.0,-1,7.0
3051,FCEQN,FCEQN-8224,1.0,NC,-1.0,-1,7.0
3052,FCEQN,FCEQN-8228,1.0,NC,-1.0,-1,7.0
3053,FCEQN,FCEQN-8230,1.0,NC,-1.0,-1,-1.0
3054,FCEQN,FCEQN-8236,1.0,NC,-1.0,-1,7.0
3055,FCEQN,FCEQN-8237,1.0,NC,-1.0,-1,7.0
3056,FCEQN,FCEQN-8238,1.0,NC,-1.0,-1,-1.0
3057,FCEQN,FCEQN-8241,1.0,NC,-1.0,-1,7.0
3058,FCEQN,FCEQN-8242,1.0,NC,-1.0,-1,-1.0
3059,FCEQN,FCEQN-8244,1.0,NC,-1.0,-1,-1.0
3060,FCEQN,FCEQN-8249,1.0,NC,-1.0,-1,-1.0
3061,FCEQN,FCEQN-8183,1.0,NC,-1.0,-1,7.0
3062,FCEQN,FCEQN-8253,1.0,NC,-1.0,-1,-1.0
3063,FCEQN,FCEQN-8254,1.0,NC,1.0,-1,-1.0
3064,FCEQN,FCEQN-8259,1.0,NC,-1.0,-1,-1.0
3065,FCEQN,FCEQN-8268,1.0,NC,-1.0,-1,-1.0
3066,FCEQN,FCEQN-7665,1.0,NC,-1.0,-1,1.0
3067,FCEQN,FCEQN-8271,1.0,NC,-1.0,-1,-1.0
3068,FCEQN,FCEQN-8272,1.0,NC,-1.0,-1,-1.0
3069,FCEQN,FCEQN-8276,1.0,NC,-1.0,-1,-1.0
3070,FCEQN,FCEQN-8279,1.0,NC,-1.0,-1,7.0
3071,FCEQN,FCEQN-8280,1.0,NC,-1.0,-1,-1.0
3072,FCEQN,FCEQN-8284,1.0,NC,-1.0,-1,-1.0
3073,FCEQN,FCEQN-8294,1.0,NC,-1.0,-1,7.0
3074,FCEQN,FCEQN-8297,1.0,NC,-1.0,-1,-1.0
3075,FCEQN,FCEQN-8298,1.0,NC,-1.0,-1,-1.0
3076,FCEQN,FCEQN-8303,1.0,NC,-1.0,-1,-1.0
3077,FCEQN,FCEQN-8312,1.0,NC,-1.0,-1,-1.0
3078,FCEQN,FCEQN-8315,1.0,NC,-1.0,-1,-1.0
3079,FCEQN,FCEQN-8317,1.0,NC,-1.0,-1,7.0
3080,FCEQN,FCEQN-8318,1.0,NC,-1.0,-1,-1.0
3081,FCEQN,FCEQN-8325,1.0,NC,-1.0,-1,-1.0
3082,FCEQN,FCEQN-8328,1.0,NC,-1.0,-1,-1.0
3083,FCEQN,FCEQN-8337,1.0,NC,-1.0,-1,-1.0
3084,FCEQN,FCEQN-8338,1.0,NC,-1.0,-1,7.0
